time_value	hz	ex	ey	
15.65	270664	-0.185357	1.75642e+06	
15.675	373642	-0.0921452	1.51849e+06	
15.7	468382	0.00125674	1.2558e+06	
15.725	553028	0.0931582	973831	
15.75	625935	0.181917	678404	
15.775	685697	0.265971	375582	
15.8	731182	0.343869	71531.8	
15.825	761546	0.414293	-227595	
15.85	776255	0.476081	-515787	
15.875	775090	0.528248	-787291	
15.9	758154	0.570003	-1.03673e+06	
15.925	725865	0.60076	-1.25921e+06	
15.95	678951	0.620141	-1.45041e+06	
15.975	618431	0.627986	-1.60668e+06	
16	545593	0.624354	-1.7251e+06	
16.025	461972	0.609517	-1.80354e+06	
16.05	369311	0.583947	-1.84072e+06	
16.075	269531	0.548307	-1.8362e+06	
16.1	164691	0.50344	-1.79039e+06	
16.125	56943.8	0.450344	-1.70457e+06	
16.15	-51507.5	0.390154	-1.58085e+06	
16.175	-158452	0.324115	-1.42209e+06	
16.2	-261715	0.253563	-1.23188e+06	
16.225	-359207	0.179892	-1.01446e+06	
16.25	-448959	0.10453	-774609	
16.275	-529165	0.0289064	-517564	
16.3	-598220	-0.0455674	-248911	
16.325	-654745	-0.117528	25533.9	
